num of agents,sum of costs,weights,runtime,cost lowerbound,sum of distances,MAPF algorithm
8,35525,"",39.9697,35485,35485,PP
4,35525,"",39.9818,35485,35485,PP
8,35525,"",40.0086,35485,35485,PP
3,35525,"",40.0249,35485,35485,PP
6,35525,"",40.0407,35485,35485,PP
5,35525,"",40.0516,35485,35485,PP
3,35525,"",40.0578,35485,35485,PP
4,35525,"",40.0785,35485,35485,PP
3,35525,"",40.0869,35485,35485,PP
3,35525,"",40.1033,35485,35485,PP
5,35525,"",40.1133,35485,35485,PP
6,35525,"",40.1231,35485,35485,PP
7,35525,"",40.1384,35485,35485,PP
8,35525,"",40.1569,35485,35485,PP
4,35525,"",40.1727,35485,35485,PP
3,35525,"",40.182,35485,35485,PP
4,35525,"",40.1959,35485,35485,PP
3,35525,"",40.2025,35485,35485,PP
6,35525,"",40.2121,35485,35485,PP
7,35525,"",40.2383,35485,35485,PP
8,35525,"",40.2533,35485,35485,PP
6,35525,"",40.2641,35485,35485,PP
4,35525,"",40.2875,35485,35485,PP
2,35525,"",40.2987,35485,35485,PP
8,35525,"",40.3112,35485,35485,PP
5,35525,"",40.3259,35485,35485,PP
7,35525,"",40.3418,35485,35485,PP
9,35525,"",40.3652,35485,35485,PP
2,35525,"",40.3789,35485,35485,PP
8,35525,"",40.3923,35485,35485,PP
3,35525,"",40.399,35485,35485,PP
3,35525,"",40.4115,35485,35485,PP
8,35525,"",40.4409,35485,35485,PP
3,35525,"",40.4557,35485,35485,PP
4,35525,"",40.4654,35485,35485,PP
3,35525,"",40.4802,35485,35485,PP
5,35525,"",40.4922,35485,35485,PP
3,35525,"",40.5034,35485,35485,PP
8,35525,"",40.522,35485,35485,PP
4,35525,"",40.5394,35485,35485,PP
4,35525,"",40.5489,35485,35485,PP
6,35525,"",40.5688,35485,35485,PP
3,35525,"",40.5775,35485,35485,PP
5,35525,"",40.5869,35485,35485,PP
2,35525,"",40.6094,35485,35485,PP
4,35525,"",40.6212,35485,35485,PP
3,35525,"",40.6275,35485,35485,PP
7,35525,"",40.6526,35485,35485,PP
5,35525,"",40.6693,35485,35485,PP
4,35525,"",40.6803,35485,35485,PP
4,35525,"",40.6953,35485,35485,PP
2,35525,"",40.7017,35485,35485,PP
8,35525,"",40.7308,35485,35485,PP
2,35525,"",40.7395,35485,35485,PP
6,35525,"",40.7713,35485,35485,PP
3,35525,"",40.7881,35485,35485,PP
5,35525,"",40.8029,35485,35485,PP
4,35525,"",40.8133,35485,35485,PP
2,35525,"",40.8182,35485,35485,PP
7,35525,"",40.8358,35485,35485,PP
2,35525,"",40.8442,35485,35485,PP
3,35525,"",40.8604,35485,35485,PP
4,35525,"",40.8837,35485,35485,PP
5,35525,"",40.9043,35485,35485,PP
3,35525,"",40.9189,35485,35485,PP
3,35525,"",40.937,35485,35485,PP
7,35525,"",40.9557,35485,35485,PP
5,35525,"",40.9721,35485,35485,PP
3,35525,"",40.9908,35485,35485,PP
4,35525,"",40.9992,35485,35485,PP
6,35525,"",41.0137,35485,35485,PP
8,35525,"",41.0329,35485,35485,PP
2,35525,"",41.0411,35485,35485,PP
5,35525,"",41.0547,35485,35485,PP
2,35525,"",41.0665,35485,35485,PP
2,35525,"",41.0711,35485,35485,PP
2,35525,"",41.0805,35485,35485,PP
2,35525,"",41.0876,35485,35485,PP
3,35525,"",41.0945,35485,35485,PP
4,35525,"",41.1044,35485,35485,PP
5,35525,"",41.1181,35485,35485,PP
2,35525,"",41.1228,35485,35485,PP
8,35525,"",41.1462,35485,35485,PP
4,35525,"",41.1578,35485,35485,PP
3,35525,"",41.1757,35485,35485,PP
4,35525,"",41.1839,35485,35485,PP
6,35525,"",41.198,35485,35485,PP
5,35525,"",41.2147,35485,35485,PP
3,35525,"",41.2206,35485,35485,PP
6,35525,"",41.2375,35485,35485,PP
7,35525,"",41.2523,35485,35485,PP
4,35525,"",41.2694,35485,35485,PP
4,35525,"",41.2786,35485,35485,PP
8,35525,"",41.2978,35485,35485,PP
6,35525,"",41.3138,35485,35485,PP
8,35525,"",41.3598,35485,35485,PP
8,35525,"",41.38,35485,35485,PP
6,35525,"",41.3926,35485,35485,PP
2,35525,"",41.3983,35485,35485,PP
3,35525,"",41.4144,35485,35485,PP
5,35525,"",41.4248,35485,35485,PP
2,35525,"",41.4302,35485,35485,PP
8,35525,"",41.4499,35485,35485,PP
5,35525,"",41.466,35485,35485,PP
5,35525,"",41.4768,35485,35485,PP
5,35525,"",41.4987,35485,35485,PP
3,35525,"",41.5103,35485,35485,PP
3,35525,"",41.5216,35485,35485,PP
2,35525,"",41.5274,35485,35485,PP
4,35525,"",41.5426,35485,35485,PP
8,35525,"",41.5588,35485,35485,PP
5,35525,"",41.5699,35485,35485,PP
8,35525,"",41.589,35485,35485,PP
3,35525,"",41.5958,35485,35485,PP
3,35525,"",41.6048,35485,35485,PP
8,35525,"",41.6278,35485,35485,PP
4,35525,"",41.6404,35485,35485,PP
7,35525,"",41.6527,35485,35485,PP
6,35525,"",41.6778,35485,35485,PP
3,35525,"",41.687,35485,35485,PP
3,35525,"",41.7002,35485,35485,PP
5,35525,"",41.7104,35485,35485,PP
4,35525,"",41.7204,35485,35485,PP
4,35525,"",41.7289,35485,35485,PP
2,35525,"",41.7366,35485,35485,PP
3,35525,"",41.7469,35485,35485,PP
4,35525,"",41.7652,35485,35485,PP
3,35525,"",41.7707,35485,35485,PP
4,35525,"",41.7809,35485,35485,PP
3,35525,"",41.792,35485,35485,PP
9,35525,"",41.8062,35485,35485,PP
8,35525,"",41.826,35485,35485,PP
8,35525,"",41.8447,35485,35485,PP
8,35525,"",41.8627,35485,35485,PP
4,35525,"",41.8698,35485,35485,PP
2,35525,"",41.903,35485,35485,PP
4,35525,"",41.9212,35485,35485,PP
5,35525,"",41.9389,35485,35485,PP
7,35525,"",41.9583,35485,35485,PP
5,35525,"",41.9771,35485,35485,PP
7,35525,"",41.9986,35485,35485,PP
6,35525,"",42.0211,35485,35485,PP
4,35525,"",42.0281,35485,35485,PP
3,35525,"",42.0345,35485,35485,PP
2,35525,"",42.04,35485,35485,PP
6,35525,"",42.0573,35485,35485,PP
8,35525,"",42.0751,35485,35485,PP
7,35525,"",42.0881,35485,35485,PP
8,35525,"",42.1169,35485,35485,PP
3,35525,"",42.1349,35485,35485,PP
6,35525,"",42.1518,35485,35485,PP
7,35525,"",42.164,35485,35485,PP
2,35525,"",42.1695,35485,35485,PP
3,35525,"",42.1774,35485,35485,PP
2,35525,"",42.1887,35485,35485,PP
5,35525,"",42.2027,35485,35485,PP
3,35525,"",42.2101,35485,35485,PP
3,35525,"",42.2255,35485,35485,PP
5,35525,"",42.2466,35485,35485,PP
2,35525,"",42.2543,35485,35485,PP
2,35525,"",42.2622,35485,35485,PP
4,35525,"",42.2799,35485,35485,PP
8,35525,"",42.3028,35485,35485,PP
7,35525,"",42.3162,35485,35485,PP
4,35525,"",42.3271,35485,35485,PP
6,35525,"",42.3517,35485,35485,PP
3,35525,"",42.3686,35485,35485,PP
3,35525,"",42.3821,35485,35485,PP
7,35525,"",42.3951,35485,35485,PP
3,35525,"",42.4094,35485,35485,PP
3,35525,"",42.4157,35485,35485,PP
2,35525,"",42.4223,35485,35485,PP
3,35525,"",42.4365,35485,35485,PP
8,35525,"",42.4543,35485,35485,PP
3,35525,"",42.4678,35485,35485,PP
8,35525,"",42.4887,35485,35485,PP
2,35525,"",42.4967,35485,35485,PP
9,35525,"",42.5155,35485,35485,PP
5,35525,"",42.5285,35485,35485,PP
3,35525,"",42.5341,35485,35485,PP
2,35525,"",42.548,35485,35485,PP
8,35525,"",42.5673,35485,35485,PP
7,35525,"",42.584,35485,35485,PP
4,35525,"",42.596,35485,35485,PP
3,35525,"",42.6051,35485,35485,PP
6,35525,"",42.6221,35485,35485,PP
5,35525,"",42.6441,35485,35485,PP
8,35525,"",42.6665,35485,35485,PP
5,35525,"",42.6768,35485,35485,PP
5,35525,"",42.704,35485,35485,PP
7,35525,"",42.7209,35485,35485,PP
7,35525,"",42.7486,35485,35485,PP
2,35525,"",42.7659,35485,35485,PP
5,35525,"",42.778,35485,35485,PP
4,35525,"",42.786,35485,35485,PP
5,35525,"",42.8049,35485,35485,PP
5,35525,"",42.8245,35485,35485,PP
4,35525,"",42.8364,35485,35485,PP
4,35525,"",42.8497,35485,35485,PP
7,35525,"",42.8699,35485,35485,PP
3,35525,"",42.8791,35485,35485,PP
4,35525,"",42.8897,35485,35485,PP
7,35525,"",42.9169,35485,35485,PP
6,35525,"",42.9347,35485,35485,PP
3,35525,"",42.9509,35485,35485,PP
8,35525,"",42.9781,35485,35485,PP
9,35525,"",43.0005,35485,35485,PP
2,35525,"",43.0061,35485,35485,PP
3,35525,"",43.0145,35485,35485,PP
3,35525,"",43.0262,35485,35485,PP
7,35525,"",43.0416,35485,35485,PP
5,35525,"",43.0708,35485,35485,PP
3,35525,"",43.0779,35485,35485,PP
8,35525,"",43.0992,35485,35485,PP
5,35525,"",43.1122,35485,35485,PP
2,35525,"",43.119,35485,35485,PP
6,35525,"",43.1301,35485,35485,PP
6,35525,"",43.15,35485,35485,PP
6,35525,"",43.1649,35485,35485,PP
6,35525,"",43.1817,35485,35485,PP
3,35525,"",43.1976,35485,35485,PP
7,35525,"",43.2203,35485,35485,PP
4,35525,"",43.2391,35485,35485,PP
4,35525,"",43.2483,35485,35485,PP
3,35525,"",43.2556,35485,35485,PP
3,35525,"",43.2751,35485,35485,PP
7,35525,"",43.2947,35485,35485,PP
4,35525,"",43.3103,35485,35485,PP
6,35525,"",43.3246,35485,35485,PP
4,35525,"",43.3477,35485,35485,PP
6,35525,"",43.3599,35485,35485,PP
3,35525,"",43.3733,35485,35485,PP
5,35525,"",43.3841,35485,35485,PP
3,35525,"",43.4026,35485,35485,PP
8,35525,"",43.4182,35485,35485,PP
4,35525,"",43.427,35485,35485,PP
4,35525,"",43.446,35485,35485,PP
5,35525,"",43.4547,35485,35485,PP
5,35525,"",43.4713,35485,35485,PP
6,35525,"",43.4883,35485,35485,PP
8,35525,"",43.5109,35485,35485,PP
3,35525,"",43.5208,35485,35485,PP
7,35525,"",43.5374,35485,35485,PP
3,35525,"",43.5508,35485,35485,PP
3,35525,"",43.57,35485,35485,PP
4,35525,"",43.5881,35485,35485,PP
4,35525,"",43.606,35485,35485,PP
4,35525,"",43.6211,35485,35485,PP
3,35525,"",43.6277,35485,35485,PP
8,35525,"",43.6434,35485,35485,PP
4,35525,"",43.6582,35485,35485,PP
6,35525,"",43.6861,35485,35485,PP
2,35525,"",43.6944,35485,35485,PP
5,35525,"",43.7092,35485,35485,PP
8,35525,"",43.7295,35485,35485,PP
3,35525,"",43.7415,35485,35485,PP
4,35525,"",43.7608,35485,35485,PP
4,35525,"",43.7782,35485,35485,PP
4,35525,"",43.7954,35485,35485,PP
5,35525,"",43.8081,35485,35485,PP
4,35525,"",43.8179,35485,35485,PP
2,35525,"",43.8292,35485,35485,PP
5,35525,"",43.8392,35485,35485,PP
3,35525,"",43.8458,35485,35485,PP
4,35525,"",43.8572,35485,35485,PP
8,35525,"",43.8832,35485,35485,PP
2,35525,"",43.8925,35485,35485,PP
8,35525,"",43.9099,35485,35485,PP
4,35525,"",43.9247,35485,35485,PP
2,35525,"",43.9302,35485,35485,PP
3,35525,"",43.9444,35485,35485,PP
3,35525,"",43.9648,35485,35485,PP
6,35525,"",43.9733,35485,35485,PP
4,35525,"",43.9884,35485,35485,PP
6,35525,"",44.0046,35485,35485,PP
4,35525,"",44.0232,35485,35485,PP
6,35525,"",44.0367,35485,35485,PP
3,35525,"",44.0468,35485,35485,PP
4,35525,"",44.0606,35485,35485,PP
4,35525,"",44.0681,35485,35485,PP
6,35525,"",44.0879,35485,35485,PP
4,35525,"",44.1016,35485,35485,PP
4,35525,"",44.1157,35485,35485,PP
3,35525,"",44.1288,35485,35485,PP
4,35525,"",44.1415,35485,35485,PP
7,35525,"",44.1549,35485,35485,PP
7,35525,"",44.1791,35485,35485,PP
2,35525,"",44.1845,35485,35485,PP
4,35525,"",44.1928,35485,35485,PP
2,35525,"",44.2009,35485,35485,PP
2,35525,"",44.2142,35485,35485,PP
3,35525,"",44.2241,35485,35485,PP
3,35525,"",44.2392,35485,35485,PP
3,35525,"",44.2531,35485,35485,PP
3,35525,"",44.2652,35485,35485,PP
8,35525,"",44.2838,35485,35485,PP
3,35525,"",44.2902,35485,35485,PP
5,35525,"",44.3095,35485,35485,PP
7,35525,"",44.3285,35485,35485,PP
5,35525,"",44.3415,35485,35485,PP
5,35525,"",44.3522,35485,35485,PP
7,35525,"",44.3786,35485,35485,PP
2,35525,"",44.3897,35485,35485,PP
5,35525,"",44.4059,35485,35485,PP
2,35525,"",44.4311,35485,35485,PP
5,35525,"",44.4508,35485,35485,PP
6,35525,"",44.461,35485,35485,PP
4,35525,"",44.4749,35485,35485,PP
4,35525,"",44.4841,35485,35485,PP
2,35525,"",44.4997,35485,35485,PP
4,35525,"",44.5208,35485,35485,PP
6,35525,"",44.5502,35485,35485,PP
5,35525,"",44.5667,35485,35485,PP
9,35525,"",44.5896,35485,35485,PP
5,35525,"",44.599,35485,35485,PP
6,35525,"",44.6133,35485,35485,PP
8,35525,"",44.6337,35485,35485,PP
3,35525,"",44.6569,35485,35485,PP
5,35525,"",44.6661,35485,35485,PP
4,35525,"",44.688,35485,35485,PP
8,35525,"",44.7048,35485,35485,PP
4,35525,"",44.7358,35485,35485,PP
8,35525,"",44.7498,35485,35485,PP
7,35525,"",44.7664,35485,35485,PP
4,35525,"",44.7926,35485,35485,PP
7,35525,"",44.814,35485,35485,PP
3,35525,"",44.8281,35485,35485,PP
8,35525,"",44.8483,35485,35485,PP
4,35525,"",44.8582,35485,35485,PP
3,35525,"",44.8675,35485,35485,PP
4,35525,"",44.8784,35485,35485,PP
4,35525,"",44.8901,35485,35485,PP
5,35525,"",44.9012,35485,35485,PP
7,35525,"",44.9293,35485,35485,PP
6,35525,"",44.9602,35485,35485,PP
7,35525,"",44.9781,35485,35485,PP
4,35525,"",44.9874,35485,35485,PP
4,35525,"",45.0048,35485,35485,PP
6,35525,"",45.0251,35485,35485,PP
8,35525,"",45.053,35485,35485,PP
7,35525,"",45.0715,35485,35485,PP
3,35525,"",45.0868,35485,35485,PP
6,35525,"",45.1055,35485,35485,PP
8,35525,"",45.1321,35485,35485,PP
4,35525,"",45.1457,35485,35485,PP
4,35525,"",45.1703,35485,35485,PP
5,35525,"",45.1979,35485,35485,PP
2,35525,"",45.2028,35485,35485,PP
5,35525,"",45.2104,35485,35485,PP
2,35525,"",45.2217,35485,35485,PP
4,35525,"",45.2341,35485,35485,PP
7,35525,"",45.247,35485,35485,PP
8,35525,"",45.2711,35485,35485,PP
2,35525,"",45.286,35485,35485,PP
2,35525,"",45.3089,35485,35485,PP
8,35525,"",45.3331,35485,35485,PP
2,35525,"",45.3424,35485,35485,PP
4,35525,"",45.3681,35485,35485,PP
6,35525,"",45.3837,35485,35485,PP
3,35525,"",45.4008,35485,35485,PP
6,35525,"",45.4301,35485,35485,PP
8,35525,"",45.4658,35485,35485,PP
4,35525,"",45.4728,35485,35485,PP
3,35525,"",45.4814,35485,35485,PP
5,35525,"",45.4981,35485,35485,PP
6,35525,"",45.5236,35485,35485,PP
8,35525,"",45.5531,35485,35485,PP
4,35525,"",45.573,35485,35485,PP
8,35525,"",45.598,35485,35485,PP
4,35525,"",45.622,35485,35485,PP
8,35525,"",45.6416,35485,35485,PP
3,35525,"",45.6521,35485,35485,PP
3,35525,"",45.6741,35485,35485,PP
3,35525,"",45.6995,35485,35485,PP
2,35525,"",45.7071,35485,35485,PP
2,35525,"",45.7152,35485,35485,PP
4,35525,"",45.7254,35485,35485,PP
5,35525,"",45.7403,35485,35485,PP
5,35525,"",45.753,35485,35485,PP
8,35525,"",45.7706,35485,35485,PP
4,35525,"",45.7822,35485,35485,PP
2,35525,"",45.7989,35485,35485,PP
6,35525,"",45.8168,35485,35485,PP
6,35525,"",45.8315,35485,35485,PP
2,35525,"",45.8362,35485,35485,PP
2,35525,"",45.8433,35485,35485,PP
8,35525,"",45.8581,35485,35485,PP
4,35525,"",45.8728,35485,35485,PP
4,35525,"",45.8868,35485,35485,PP
2,35525,"",45.8978,35485,35485,PP
4,35525,"",45.905,35485,35485,PP
3,35525,"",45.9166,35485,35485,PP
8,35525,"",45.93,35485,35485,PP
9,35525,"",45.9611,35485,35485,PP
4,35525,"",45.9699,35485,35485,PP
5,35525,"",45.9893,35485,35485,PP
7,35525,"",46.0024,35485,35485,PP
4,35525,"",46.017,35485,35485,PP
3,35525,"",46.0267,35485,35485,PP
3,35525,"",46.0362,35485,35485,PP
3,35525,"",46.0451,35485,35485,PP
4,35525,"",46.0732,35485,35485,PP
4,35525,"",46.0902,35485,35485,PP
5,35525,"",46.1027,35485,35485,PP
6,35525,"",46.1189,35485,35485,PP
3,35525,"",46.1327,35485,35485,PP
4,35525,"",46.1393,35485,35485,PP
3,35525,"",46.1512,35485,35485,PP
8,35525,"",46.171,35485,35485,PP
5,35525,"",46.1812,35485,35485,PP
3,35525,"",46.1867,35485,35485,PP
3,35525,"",46.1936,35485,35485,PP
3,35525,"",46.1996,35485,35485,PP
7,35525,"",46.2345,35485,35485,PP
4,35525,"",46.245,35485,35485,PP
4,35525,"",46.2539,35485,35485,PP
4,35525,"",46.2713,35485,35485,PP
3,35525,"",46.2819,35485,35485,PP
5,35525,"",46.2928,35485,35485,PP
5,35525,"",46.3137,35485,35485,PP
7,35525,"",46.3408,35485,35485,PP
2,35525,"",46.3569,35485,35485,PP
6,35525,"",46.3746,35485,35485,PP
3,35525,"",46.3866,35485,35485,PP
6,35525,"",46.401,35485,35485,PP
4,35525,"",46.4214,35485,35485,PP
6,35525,"",46.4385,35485,35485,PP
6,35525,"",46.4628,35485,35485,PP
2,35525,"",46.469,35485,35485,PP
3,35525,"",46.4759,35485,35485,PP
4,35525,"",46.4882,35485,35485,PP
6,35525,"",46.5029,35485,35485,PP
7,35525,"",46.5397,35485,35485,PP
8,35525,"",46.5627,35485,35485,PP
5,35525,"",46.5859,35485,35485,PP
5,35525,"",46.5952,35485,35485,PP
3,35525,"",46.6089,35485,35485,PP
5,35525,"",46.6322,35485,35485,PP
4,35525,"",46.6478,35485,35485,PP
4,35525,"",46.6648,35485,35485,PP
8,35525,"",46.6933,35485,35485,PP
6,35525,"",46.7182,35485,35485,PP
8,35525,"",46.7434,35485,35485,PP
5,35525,"",46.7546,35485,35485,PP
5,35525,"",46.7734,35485,35485,PP
4,35525,"",46.7817,35485,35485,PP
4,35525,"",46.798,35485,35485,PP
4,35525,"",46.8076,35485,35485,PP
3,35525,"",46.82,35485,35485,PP
8,35525,"",46.8488,35485,35485,PP
6,35525,"",46.8652,35485,35485,PP
5,35525,"",46.8743,35485,35485,PP
5,35525,"",46.8911,35485,35485,PP
3,35525,"",46.9033,35485,35485,PP
4,35525,"",46.9204,35485,35485,PP
4,35525,"",46.935,35485,35485,PP
5,35525,"",46.9513,35485,35485,PP
2,35525,"",46.9718,35485,35485,PP
2,35525,"",46.978,35485,35485,PP
4,35525,"",46.9884,35485,35485,PP
5,35525,"",47.0114,35485,35485,PP
4,35525,"",47.0216,35485,35485,PP
4,35525,"",47.0519,35485,35485,PP
3,35525,"",47.0623,35485,35485,PP
6,35525,"",47.082,35485,35485,PP
3,35525,"",47.0956,35485,35485,PP
3,35525,"",47.1095,35485,35485,PP
5,35525,"",47.1224,35485,35485,PP
3,35525,"",47.1435,35485,35485,PP
5,35525,"",47.1569,35485,35485,PP
2,35525,"",47.1687,35485,35485,PP
4,35525,"",47.1845,35485,35485,PP
7,35525,"",47.1968,35485,35485,PP
8,35525,"",47.2233,35485,35485,PP
2,35525,"",47.2431,35485,35485,PP
4,35525,"",47.2564,35485,35485,PP
6,35525,"",47.2676,35485,35485,PP
5,35525,"",47.2834,35485,35485,PP
4,35525,"",47.2999,35485,35485,PP
2,35525,"",47.3081,35485,35485,PP
8,35525,"",47.327,35485,35485,PP
6,35525,"",47.3495,35485,35485,PP
2,35525,"",47.3692,35485,35485,PP
4,35525,"",47.3841,35485,35485,PP
3,35525,"",47.3941,35485,35485,PP
3,35525,"",47.4042,35485,35485,PP
5,35525,"",47.4199,35485,35485,PP
4,35525,"",47.4353,35485,35485,PP
3,35525,"",47.4439,35485,35485,PP
7,35525,"",47.4679,35485,35485,PP
4,35525,"",47.4762,35485,35485,PP
8,35525,"",47.4897,35485,35485,PP
7,35525,"",47.5095,35485,35485,PP
7,35525,"",47.529,35485,35485,PP
2,35525,"",47.5427,35485,35485,PP
3,35525,"",47.5538,35485,35485,PP
3,35525,"",47.5653,35485,35485,PP
4,35525,"",47.5862,35485,35485,PP
5,35525,"",47.6085,35485,35485,PP
5,35525,"",47.6179,35485,35485,PP
5,35525,"",47.6298,35485,35485,PP
3,35525,"",47.6362,35485,35485,PP
5,35525,"",47.6505,35485,35485,PP
8,35525,"",47.6703,35485,35485,PP
2,35525,"",47.6758,35485,35485,PP
8,35525,"",47.695,35485,35485,PP
8,35525,"",47.7206,35485,35485,PP
4,35525,"",47.7448,35485,35485,PP
5,35525,"",47.7533,35485,35485,PP
8,35525,"",47.7763,35485,35485,PP
3,35525,"",47.7922,35485,35485,PP
8,35525,"",47.8181,35485,35485,PP
2,35525,"",47.8235,35485,35485,PP
4,35525,"",47.8313,35485,35485,PP
3,35525,"",47.8411,35485,35485,PP
3,35525,"",47.8513,35485,35485,PP
3,35525,"",47.876,35485,35485,PP
6,35525,"",47.8993,35485,35485,PP
6,35525,"",47.9139,35485,35485,PP
6,35525,"",47.9329,35485,35485,PP
5,35525,"",47.9498,35485,35485,PP
3,35525,"",47.9595,35485,35485,PP
8,35525,"",47.9911,35485,35485,PP
3,35525,"",47.9991,35485,35485,PP
7,35525,"",48.0151,35485,35485,PP
3,35525,"",48.0262,35485,35485,PP
4,35525,"",48.0465,35485,35485,PP
4,35525,"",48.0623,35485,35485,PP
7,35525,"",48.0921,35485,35485,PP
3,35525,"",48.1274,35485,35485,PP
3,35525,"",48.1394,35485,35485,PP
5,35525,"",48.1607,35485,35485,PP
3,35525,"",48.169,35485,35485,PP
5,35525,"",48.1818,35485,35485,PP
2,35525,"",48.1913,35485,35485,PP
4,35525,"",48.2064,35485,35485,PP
4,35525,"",48.2136,35485,35485,PP
3,35525,"",48.2276,35485,35485,PP
8,35525,"",48.2673,35485,35485,PP
8,35525,"",48.2847,35485,35485,PP
7,35525,"",48.3052,35485,35485,PP
7,35525,"",48.3237,35485,35485,PP
5,35525,"",48.3368,35485,35485,PP
5,35525,"",48.3504,35485,35485,PP
5,35525,"",48.3663,35485,35485,PP
5,35525,"",48.3745,35485,35485,PP
4,35525,"",48.3978,35485,35485,PP
4,35525,"",48.4156,35485,35485,PP
5,35525,"",48.4354,35485,35485,PP
2,35525,"",48.4473,35485,35485,PP
8,35525,"",48.4809,35485,35485,PP
6,35525,"",48.4935,35485,35485,PP
6,35525,"",48.5152,35485,35485,PP
5,35525,"",48.5356,35485,35485,PP
3,35525,"",48.5454,35485,35485,PP
4,35525,"",48.5572,35485,35485,PP
6,35525,"",48.5732,35485,35485,PP
8,35525,"",48.5962,35485,35485,PP
3,35525,"",48.6045,35485,35485,PP
4,35525,"",48.6393,35485,35485,PP
6,35525,"",48.6519,35485,35485,PP
7,35525,"",48.6724,35485,35485,PP
3,35525,"",48.6877,35485,35485,PP
3,35525,"",48.6987,35485,35485,PP
2,35525,"",48.7072,35485,35485,PP
2,35525,"",48.7126,35485,35485,PP
5,35525,"",48.729,35485,35485,PP
2,35525,"",48.7533,35485,35485,PP
6,35525,"",48.7743,35485,35485,PP
8,35525,"",48.7991,35485,35485,PP
2,35525,"",48.8124,35485,35485,PP
4,35525,"",48.8443,35485,35485,PP
5,35525,"",48.8594,35485,35485,PP
4,35525,"",48.8794,35485,35485,PP
5,35525,"",48.894,35485,35485,PP
3,35525,"",48.9,35485,35485,PP
4,35525,"",48.9198,35485,35485,PP
6,35525,"",48.935,35485,35485,PP
5,35525,"",48.9452,35485,35485,PP
3,35525,"",48.9564,35485,35485,PP
6,35525,"",48.9732,35485,35485,PP
5,35525,"",48.9879,35485,35485,PP
6,35525,"",49.0102,35485,35485,PP
6,35525,"",49.0252,35485,35485,PP
4,35525,"",49.0381,35485,35485,PP
5,35525,"",49.0523,35485,35485,PP
3,35525,"",49.0627,35485,35485,PP
2,35525,"",49.0768,35485,35485,PP
2,35525,"",49.1079,35485,35485,PP
9,35525,"",49.1295,35485,35485,PP
8,35525,"",49.1528,35485,35485,PP
7,35525,"",49.1694,35485,35485,PP
4,35525,"",49.1771,35485,35485,PP
4,35525,"",49.1871,35485,35485,PP
5,35525,"",49.2034,35485,35485,PP
3,35525,"",49.2223,35485,35485,PP
6,35525,"",49.2364,35485,35485,PP
6,35525,"",49.2495,35485,35485,PP
4,35525,"",49.2647,35485,35485,PP
3,35525,"",49.2753,35485,35485,PP
2,35525,"",49.2837,35485,35485,PP
5,35525,"",49.2961,35485,35485,PP
3,35525,"",49.3031,35485,35485,PP
4,35525,"",49.3114,35485,35485,PP
4,35525,"",49.3347,35485,35485,PP
2,35525,"",49.3429,35485,35485,PP
4,35525,"",49.3504,35485,35485,PP
7,35525,"",49.3726,35485,35485,PP
7,35525,"",49.3893,35485,35485,PP
5,35525,"",49.4022,35485,35485,PP
5,35525,"",49.4203,35485,35485,PP
4,35525,"",49.4364,35485,35485,PP
3,35525,"",49.4507,35485,35485,PP
4,35525,"",49.4667,35485,35485,PP
3,35525,"",49.4772,35485,35485,PP
6,35525,"",49.4981,35485,35485,PP
3,35525,"",49.5147,35485,35485,PP
3,35525,"",49.527,35485,35485,PP
5,35525,"",49.5445,35485,35485,PP
6,35525,"",49.5716,35485,35485,PP
8,35525,"",49.5949,35485,35485,PP
7,35525,"",49.6176,35485,35485,PP
4,35525,"",49.6362,35485,35485,PP
5,35525,"",49.6476,35485,35485,PP
7,35525,"",49.6711,35485,35485,PP
3,35525,"",49.6783,35485,35485,PP
3,35525,"",49.6864,35485,35485,PP
4,35525,"",49.7034,35485,35485,PP
5,35525,"",49.7181,35485,35485,PP
4,35525,"",49.7249,35485,35485,PP
3,35525,"",49.7322,35485,35485,PP
3,35525,"",49.7607,35485,35485,PP
4,35525,"",49.7783,35485,35485,PP
4,35525,"",49.7864,35485,35485,PP
8,35525,"",49.8114,35485,35485,PP
3,35525,"",49.8185,35485,35485,PP
4,35525,"",49.8319,35485,35485,PP
3,35525,"",49.8429,35485,35485,PP
5,35525,"",49.8593,35485,35485,PP
3,35525,"",49.8689,35485,35485,PP
6,35525,"",49.8787,35485,35485,PP
6,35525,"",49.897,35485,35485,PP
3,35525,"",49.9096,35485,35485,PP
3,35525,"",49.9217,35485,35485,PP
3,35525,"",49.9301,35485,35485,PP
3,35525,"",49.942,35485,35485,PP
7,35525,"",49.9563,35485,35485,PP
8,35525,"",49.9808,35485,35485,PP
5,35525,"",50.0039,35485,35485,PP
8,35525,"",50.0313,35485,35485,PP
7,35525,"",50.0458,35485,35485,PP
3,35525,"",50.0592,35485,35485,PP
4,35525,"",50.0693,35485,35485,PP
2,35525,"",50.0883,35485,35485,PP
5,35525,"",50.1024,35485,35485,PP
5,35525,"",50.1184,35485,35485,PP
3,35525,"",50.1245,35485,35485,PP
8,35525,"",50.1375,35485,35485,PP
8,35525,"",50.1542,35485,35485,PP
4,35525,"",50.1685,35485,35485,PP
3,35525,"",50.1872,35485,35485,PP
2,35525,"",50.1956,35485,35485,PP
8,35525,"",50.2289,35485,35485,PP
4,35525,"",50.2477,35485,35485,PP
6,35525,"",50.2628,35485,35485,PP
5,35525,"",50.2885,35485,35485,PP
3,35525,"",50.2972,35485,35485,PP
